image_path,image_name,subject_id,true_label,predicted_label,probability_live,probability_spoof,correct
test_split/7245/spoof/537836.png,537836.png,7245,spoof,spoof,0.0817,0.9185,True
test_split/7245/spoof/539079.png,539079.png,7245,spoof,spoof,0.007694,0.992,True
test_split/7245/spoof/544103.png,544103.png,7245,spoof,spoof,0.04428,0.9556,True
test_split/7245/spoof/551113.png,551113.png,7245,spoof,spoof,0.43,0.5703,True
test_split/7245/spoof/553361.png,553361.png,7245,spoof,live,0.5186,0.4814,False
test_split/7245/spoof/553770.png,553770.png,7245,spoof,spoof,0.132,0.868,True
test_split/7245/spoof/555625.png,555625.png,7245,spoof,spoof,0.07666,0.9233,True
test_split/7246/live/497372.png,497372.png,7246,live,live,0.9917,0.0083,True
test_split/7246/live/505046.png,505046.png,7246,live,live,0.9946,0.00537,True
test_split/7246/live/505105.png,505105.png,7246,live,live,0.995,0.004883,True
test_split/7246/live/505292.png,505292.png,7246,live,live,0.9956,0.004395,True
test_split/7246/live/505453.png,505453.png,7246,live,live,0.9956,0.004395,True
test_split/7246/live/506475.png,506475.png,7246,live,live,0.994,0.00586,True
test_split/7246/live/507279.png,507279.png,7246,live,live,0.995,0.004883,True
test_split/7246/live/510221.png,510221.png,7246,live,live,0.9897,0.010254,True
test_split/7246/live/511555.png,511555.png,7246,live,live,0.9946,0.00537,True
test_split/7246/live/515680.png,515680.png,7246,live,live,0.9844,0.01563,True
test_split/7246/live/519142.png,519142.png,7246,live,live,0.9956,0.004395,True
test_split/7246/live/520413.png,520413.png,7246,live,live,0.808,0.1919,True
test_split/7246/live/523064.png,523064.png,7246,live,live,0.9946,0.00537,True
test_split/7246/live/523776.png,523776.png,7246,live,live,0.9946,0.00537,True
test_split/7246/live/526222.png,526222.png,7246,live,live,0.9946,0.00537,True
test_split/7246/live/528206.png,528206.png,7246,live,live,0.8926,0.1074,True
test_split/7246/live/530809.png,530809.png,7246,live,live,0.9956,0.004395,True
test_split/7246/live/531871.png,531871.png,7246,live,live,0.995,0.004883,True
test_split/7246/live/533978.png,533978.png,7246,live,live,0.995,0.004883,True
test_split/7246/live/534179.png,534179.png,7246,live,live,0.9873,0.012695,True
test_split/7246/live/534911.png,534911.png,7246,live,live,0.995,0.004883,True
test_split/7246/live/535335.png,535335.png,7246,live,live,0.893,0.10693,True
test_split/7246/live/535411.png,535411.png,7246,live,live,0.993,0.006836,True
test_split/7246/live/536214.png,536214.png,7246,live,live,0.809,0.1909,True
test_split/7246/live/537446.png,537446.png,7246,live,live,0.7373,0.2627,True
test_split/7246/live/548654.png,548654.png,7246,live,live,0.993,0.006836,True
test_split/7246/live/551921.png,551921.png,7246,live,live,0.652,0.3481,True
test_split/7246/live/555465.png,555465.png,7246,live,live,0.995,0.004883,True
test_split/7246/live/556187.png,556187.png,7246,live,live,0.995,0.004883,True
test_split/7246/live/556308.png,556308.png,7246,live,live,0.994,0.00586,True
test_split/7251/live/495826.png,495826.png,7251,live,live,0.994,0.00586,True
test_split/7251/live/496288.png,496288.png,7251,live,live,0.9946,0.00537,True
test_split/7251/live/499161.png,499161.png,7251,live,live,0.994,0.00586,True
test_split/7251/live/504479.png,504479.png,7251,live,live,0.995,0.004883,True
test_split/7251/live/507531.png,507531.png,7251,live,live,0.9946,0.00537,True
test_split/7251/live/507998.png,507998.png,7251,live,live,0.995,0.004883,True
test_split/7251/live/511358.png,511358.png,7251,live,live,0.9873,0.012695,True
test_split/7251/live/516105.png,516105.png,7251,live,live,0.966,0.03418,True
test_split/7251/live/525748.png,525748.png,7251,live,live,0.995,0.004883,True
test_split/7251/live/527966.png,527966.png,7251,live,live,0.994,0.00586,True
test_split/7251/live/530197.png,530197.png,7251,live,live,0.9937,0.006348,True
test_split/7251/live/538071.png,538071.png,7251,live,live,0.995,0.004883,True
test_split/7251/live/539208.png,539208.png,7251,live,live,0.9946,0.00537,True
test_split/7251/live/540924.png,540924.png,7251,live,live,0.9946,0.00537,True
test_split/7251/live/542492.png,542492.png,7251,live,live,0.964,0.03613,True
test_split/7251/live/548494.png,548494.png,7251,live,live,0.995,0.004883,True
test_split/7251/live/552353.png,552353.png,7251,live,live,0.995,0.004883,True
test_split/7251/live/553122.png,553122.png,7251,live,live,0.995,0.004883,True
test_split/7251/live/557769.png,557769.png,7251,live,live,0.907,0.0928,True
test_split/7251/live/557921.png,557921.png,7251,live,live,0.9946,0.00537,True
test_split/7251/live/561118.png,561118.png,7251,live,live,0.995,0.004883,True
test_split/7258/live/497228.png,497228.png,7258,live,live,0.6475,0.3525,True
test_split/7258/live/497686.png,497686.png,7258,live,live,0.995,0.004883,True
test_split/7258/live/498835.png,498835.png,7258,live,live,0.885,0.11523,True
test_split/7258/live/499367.png,499367.png,7258,live,live,0.992,0.007812,True
test_split/7258/live/501489.png,501489.png,7258,live,live,0.9956,0.004395,True
test_split/7258/live/505041.png,505041.png,7258,live,live,0.995,0.004883,True
test_split/7258/live/506342.png,506342.png,7258,live,live,0.9946,0.00537,True
test_split/7258/live/515707.png,515707.png,7258,live,live,0.9937,0.006348,True
test_split/7258/live/516074.png,516074.png,7258,live,live,0.995,0.004883,True
test_split/7258/live/517934.png,517934.png,7258,live,live,0.9956,0.004395,True
test_split/7258/live/522976.png,522976.png,7258,live,live,0.9956,0.004395,True
test_split/7258/live/523999.png,523999.png,7258,live,live,0.9946,0.00537,True
test_split/7258/live/527233.png,527233.png,7258,live,live,0.995,0.004883,True
test_split/7258/live/528782.png,528782.png,7258,live,live,0.995,0.004883,True
test_split/7258/live/533925.png,533925.png,7258,live,live,0.994,0.00586,True
test_split/7258/live/535248.png,535248.png,7258,live,live,0.994,0.00586,True
test_split/7258/live/543486.png,543486.png,7258,live,live,0.995,0.004883,True
test_split/7258/live/545869.png,545869.png,7258,live,live,0.995,0.004883,True
test_split/7258/live/552901.png,552901.png,7258,live,live,0.9956,0.004395,True
test_split/7258/live/554760.png,554760.png,7258,live,live,0.995,0.004883,True
test_split/7258/live/560995.png,560995.png,7258,live,live,0.9956,0.004395,True
test_split/7266/live/496536.png,496536.png,7266,live,live,0.995,0.004883,True
test_split/7266/live/498725.png,498725.png,7266,live,live,0.994,0.00586,True
test_split/7266/live/499216.png,499216.png,7266,live,live,0.995,0.004883,True
test_split/7266/live/505136.png,505136.png,7266,live,live,0.9946,0.00537,True
test_split/7266/live/507487.png,507487.png,7266,live,live,0.9946,0.00537,True
test_split/7266/live/515639.png,515639.png,7266,live,live,0.995,0.004883,True
test_split/7266/live/520168.png,520168.png,7266,live,live,0.995,0.004883,True
test_split/7266/live/531413.png,531413.png,7266,live,live,0.9946,0.00537,True
test_split/7266/live/537254.png,537254.png,7266,live,live,0.9946,0.00537,True
test_split/7266/live/537430.png,537430.png,7266,live,live,0.9927,0.007324,True
test_split/7266/live/548019.png,548019.png,7266,live,live,0.994,0.00586,True
test_split/7266/live/552625.png,552625.png,7266,live,live,0.9956,0.004395,True
test_split/7266/live/554737.png,554737.png,7266,live,live,0.995,0.004883,True
test_split/7266/live/557017.png,557017.png,7266,live,live,0.994,0.00586,True
test_split/7266/live/559951.png,559951.png,7266,live,live,0.993,0.006836,True
test_split/7268/live/500892.png,500892.png,7268,live,live,0.9946,0.00537,True
test_split/7268/live/501344.png,501344.png,7268,live,live,0.995,0.004883,True
test_split/7268/live/509579.png,509579.png,7268,live,live,0.995,0.004883,True
test_split/7268/live/511186.png,511186.png,7268,live,live,0.995,0.004883,True
test_split/7268/live/512575.png,512575.png,7268,live,live,0.995,0.004883,True
test_split/7268/live/513303.png,513303.png,7268,live,live,0.9854,0.01465,True
test_split/7268/live/513825.png,513825.png,7268,live,live,0.995,0.004883,True
test_split/7268/live/513970.png,513970.png,7268,live,live,0.9956,0.004395,True
test_split/7268/live/514744.png,514744.png,7268,live,live,0.995,0.004883,True
test_split/7268/live/519636.png,519636.png,7268,live,live,0.993,0.006836,True
test_split/7268/live/523327.png,523327.png,7268,live,live,0.941,0.05908,True
test_split/7268/live/525802.png,525802.png,7268,live,live,0.9946,0.00537,True
test_split/7268/live/533578.png,533578.png,7268,live,live,0.995,0.004883,True
test_split/7268/live/539248.png,539248.png,7268,live,live,0.995,0.004883,True
test_split/7268/live/547818.png,547818.png,7268,live,live,0.995,0.004883,True
test_split/7268/live/555001.png,555001.png,7268,live,live,0.984,0.01611,True
test_split/7268/live/557355.png,557355.png,7268,live,live,0.9854,0.01465,True
test_split/7268/live/558839.png,558839.png,7268,live,live,0.9956,0.004395,True
test_split/7268/live/560566.png,560566.png,7268,live,live,0.995,0.004883,True
test_split/7269/live/495251.png,495251.png,7269,live,live,0.9946,0.00537,True
test_split/7269/live/495697.png,495697.png,7269,live,live,0.9956,0.004395,True
test_split/7269/live/506497.png,506497.png,7269,live,live,0.9927,0.007324,True
test_split/7269/live/506708.png,506708.png,7269,live,live,0.994,0.00586,True
test_split/7269/live/507106.png,507106.png,7269,live,live,0.995,0.004883,True
test_split/7269/live/512749.png,512749.png,7269,live,live,0.994,0.00586,True
test_split/7269/live/520146.png,520146.png,7269,live,live,0.9956,0.004395,True
test_split/7269/live/523697.png,523697.png,7269,live,live,0.9956,0.004395,True
test_split/7269/live/526550.png,526550.png,7269,live,live,0.8696,0.1304,True
test_split/7269/live/527895.png,527895.png,7269,live,live,0.995,0.004883,True
test_split/7269/live/538620.png,538620.png,7269,live,live,0.9946,0.00537,True
test_split/7269/live/540955.png,540955.png,7269,live,live,0.995,0.004883,True
test_split/7269/live/542335.png,542335.png,7269,live,live,0.9834,0.0166,True
test_split/7269/live/545391.png,545391.png,7269,live,live,0.992,0.007812,True
test_split/7269/live/547248.png,547248.png,7269,live,spoof,0.3164,0.6836,False
test_split/7269/live/549680.png,549680.png,7269,live,live,0.968,0.03223,True
test_split/7269/live/549995.png,549995.png,7269,live,live,0.9946,0.00537,True
test_split/7269/live/552265.png,552265.png,7269,live,live,0.99,0.009766,True
test_split/7269/live/552269.png,552269.png,7269,live,live,0.9956,0.004395,True
test_split/7269/live/554686.png,554686.png,7269,live,live,0.9956,0.004395,True
test_split/7269/live/556441.png,556441.png,7269,live,live,0.995,0.004883,True
test_split/7269/live/561087.png,561087.png,7269,live,live,0.995,0.004883,True
test_split/7269/spoof/518921.png,518921.png,7269,spoof,live,0.972,0.02783,False
test_split/7273/live/496974.png,496974.png,7273,live,live,0.995,0.004883,True
test_split/7273/live/498379.png,498379.png,7273,live,live,0.991,0.00879,True
test_split/7273/live/502227.png,502227.png,7273,live,live,0.9956,0.004395,True
test_split/7273/live/511846.png,511846.png,7273,live,live,0.9897,0.010254,True
test_split/7273/live/513826.png,513826.png,7273,live,live,0.9946,0.00537,True
test_split/7273/live/516459.png,516459.png,7273,live,live,0.9946,0.00537,True
test_split/7273/live/531622.png,531622.png,7273,live,live,0.994,0.00586,True
test_split/7273/live/535197.png,535197.png,7273,live,live,0.995,0.004883,True
test_split/7273/live/536740.png,536740.png,7273,live,live,0.995,0.004883,True
test_split/7273/live/540556.png,540556.png,7273,live,live,0.9946,0.00537,True
test_split/7273/live/540976.png,540976.png,7273,live,live,0.9946,0.00537,True
test_split/7273/live/544166.png,544166.png,7273,live,live,0.995,0.004883,True
test_split/7273/live/544173.png,544173.png,7273,live,live,0.995,0.004883,True
test_split/7273/live/548051.png,548051.png,7273,live,live,0.9443,0.05566,True
test_split/7273/live/549332.png,549332.png,7273,live,live,0.995,0.004883,True
test_split/7273/live/550868.png,550868.png,7273,live,live,0.9585,0.0415,True
test_split/7273/live/551422.png,551422.png,7273,live,live,0.994,0.00586,True
test_split/7273/live/557922.png,557922.png,7273,live,live,0.995,0.004883,True
test_split/7273/live/559477.png,559477.png,7273,live,live,0.995,0.004883,True
test_split/7273/live/559928.png,559928.png,7273,live,live,0.9946,0.00537,True
test_split/7273/live/560049.png,560049.png,7273,live,live,0.994,0.00586,True
test_split/7273/live/560293.png,560293.png,7273,live,live,0.9946,0.00537,True
test_split/7273/spoof/495290.png,495290.png,7273,spoof,live,0.9487,0.05127,False
test_split/7273/spoof/497298.png,497298.png,7273,spoof,live,0.84,0.1602,False
test_split/7273/spoof/498564.png,498564.png,7273,spoof,live,0.937,0.063,False
test_split/7273/spoof/498792.png,498792.png,7273,spoof,live,0.864,0.1362,False
test_split/7273/spoof/499132.png,499132.png,7273,spoof,live,0.9717,0.02832,False
test_split/7273/spoof/500252.png,500252.png,7273,spoof,live,0.713,0.287,False
test_split/7273/spoof/500361.png,500361.png,7273,spoof,live,0.737,0.2632,False
test_split/7273/spoof/500733.png,500733.png,7273,spoof,live,0.942,0.0581,False
test_split/7273/spoof/501023.png,501023.png,7273,spoof,live,0.8203,0.1797,False
test_split/7273/spoof/501163.png,501163.png,7273,spoof,live,0.625,0.375,False
test_split/7273/spoof/501346.png,501346.png,7273,spoof,live,0.9517,0.04834,False
test_split/7273/spoof/502502.png,502502.png,7273,spoof,live,0.5957,0.4043,False
test_split/7273/spoof/502780.png,502780.png,7273,spoof,live,0.985,0.01514,False
test_split/7273/spoof/503386.png,503386.png,7273,spoof,live,0.988,0.01221,False
test_split/7273/spoof/504106.png,504106.png,7273,spoof,live,0.927,0.07324,False
test_split/7273/spoof/504376.png,504376.png,7273,spoof,live,0.867,0.1328,False
test_split/7273/spoof/504563.png,504563.png,7273,spoof,live,0.6675,0.3325,False
test_split/7273/spoof/506620.png,506620.png,7273,spoof,live,0.8413,0.1587,False
test_split/7273/spoof/507028.png,507028.png,7273,spoof,live,0.961,0.03906,False
test_split/7273/spoof/507058.png,507058.png,7273,spoof,live,0.9873,0.012695,False
test_split/7273/spoof/507072.png,507072.png,7273,spoof,live,0.946,0.0542,False
test_split/7273/spoof/509663.png,509663.png,7273,spoof,live,0.987,0.01318,False
test_split/7273/spoof/511209.png,511209.png,7273,spoof,live,0.915,0.08496,False
test_split/7273/spoof/512133.png,512133.png,7273,spoof,live,0.9097,0.09033,False
test_split/7273/spoof/512740.png,512740.png,7273,spoof,live,0.887,0.1128,False
test_split/7273/spoof/512873.png,512873.png,7273,spoof,live,0.851,0.1489,False
test_split/7273/spoof/514578.png,514578.png,7273,spoof,live,0.879,0.1211,False
test_split/7273/spoof/517433.png,517433.png,7273,spoof,live,0.621,0.379,False
test_split/7273/spoof/517489.png,517489.png,7273,spoof,live,0.7764,0.2236,False
test_split/7273/spoof/519451.png,519451.png,7273,spoof,live,0.956,0.04395,False
test_split/7273/spoof/519478.png,519478.png,7273,spoof,live,0.9897,0.010254,False
test_split/7273/spoof/519549.png,519549.png,7273,spoof,live,0.7593,0.2407,False
test_split/7273/spoof/522033.png,522033.png,7273,spoof,live,0.924,0.0762,False
test_split/7273/spoof/523852.png,523852.png,7273,spoof,live,0.8047,0.1953,False
test_split/7273/spoof/525426.png,525426.png,7273,spoof,live,0.945,0.05518,False
test_split/7273/spoof/526910.png,526910.png,7273,spoof,live,0.9326,0.0674,False
test_split/7273/spoof/529653.png,529653.png,7273,spoof,live,0.8696,0.1304,False
test_split/7273/spoof/530812.png,530812.png,7273,spoof,live,0.9824,0.01758,False
test_split/7273/spoof/532338.png,532338.png,7273,spoof,live,0.983,0.01709,False
test_split/7273/spoof/533281.png,533281.png,7273,spoof,live,0.8306,0.1694,False
test_split/7273/spoof/535038.png,535038.png,7273,spoof,live,0.8745,0.1255,False
test_split/7273/spoof/536317.png,536317.png,7273,spoof,live,0.711,0.289,False
test_split/7273/spoof/536320.png,536320.png,7273,spoof,live,0.9253,0.0747,False
test_split/7273/spoof/539704.png,539704.png,7273,spoof,live,0.913,0.0869,False
test_split/7273/spoof/540093.png,540093.png,7273,spoof,live,0.912,0.0879,False
test_split/7273/spoof/540398.png,540398.png,7273,spoof,live,0.9487,0.05127,False
test_split/7273/spoof/540508.png,540508.png,7273,spoof,live,0.92,0.0801,False
test_split/7273/spoof/541257.png,541257.png,7273,spoof,live,0.858,0.1421,False
test_split/7273/spoof/542381.png,542381.png,7273,spoof,live,0.9766,0.02344,False
test_split/7273/spoof/544040.png,544040.png,7273,spoof,live,0.6606,0.3394,False
test_split/7273/spoof/544595.png,544595.png,7273,spoof,live,0.941,0.05908,False
test_split/7273/spoof/546052.png,546052.png,7273,spoof,live,0.642,0.358,False
test_split/7273/spoof/547376.png,547376.png,7273,spoof,live,0.98,0.02002,False
test_split/7273/spoof/548923.png,548923.png,7273,spoof,live,0.9644,0.03564,False
test_split/7273/spoof/549256.png,549256.png,7273,spoof,live,0.6846,0.3154,False
test_split/7273/spoof/549965.png,549965.png,7273,spoof,live,0.5503,0.4497,False
test_split/7273/spoof/549980.png,549980.png,7273,spoof,live,0.941,0.05908,False
test_split/7273/spoof/550784.png,550784.png,7273,spoof,live,0.9253,0.0747,False
test_split/7273/spoof/552411.png,552411.png,7273,spoof,live,0.912,0.0879,False
test_split/7273/spoof/552764.png,552764.png,7273,spoof,live,0.7964,0.2036,False
test_split/7273/spoof/552996.png,552996.png,7273,spoof,spoof,0.492,0.508,True
test_split/7273/spoof/553975.png,553975.png,7273,spoof,live,0.848,0.1519,False
test_split/7273/spoof/554583.png,554583.png,7273,spoof,live,0.789,0.2109,False
test_split/7273/spoof/555064.png,555064.png,7273,spoof,live,0.591,0.4092,False
test_split/7273/spoof/556095.png,556095.png,7273,spoof,live,0.9565,0.04346,False
test_split/7273/spoof/556947.png,556947.png,7273,spoof,live,0.958,0.042,False
test_split/7273/spoof/557732.png,557732.png,7273,spoof,live,0.9478,0.05225,False
test_split/7273/spoof/557976.png,557976.png,7273,spoof,live,0.9136,0.0864,False
test_split/7273/spoof/559908.png,559908.png,7273,spoof,live,0.984,0.01611,False
test_split/7273/spoof/560927.png,560927.png,7273,spoof,live,0.8223,0.1777,False
test_split/7273/spoof/561560.png,561560.png,7273,spoof,live,0.8604,0.1396,False
test_split/7278/live/496353.png,496353.png,7278,live,live,0.9956,0.004395,True
test_split/7278/live/499236.png,499236.png,7278,live,live,0.9956,0.004395,True
test_split/7278/live/503712.png,503712.png,7278,live,spoof,0.05743,0.9424,False
test_split/7278/live/515408.png,515408.png,7278,live,live,0.995,0.004883,True
test_split/7278/live/515866.png,515866.png,7278,live,live,0.995,0.004883,True
test_split/7278/live/516821.png,516821.png,7278,live,live,0.702,0.2979,True
test_split/7278/live/518724.png,518724.png,7278,live,live,0.9395,0.06055,True
test_split/7278/live/518903.png,518903.png,7278,live,live,0.995,0.004883,True
test_split/7278/live/524557.png,524557.png,7278,live,live,0.9956,0.004395,True
test_split/7278/live/529065.png,529065.png,7278,live,live,0.995,0.004883,True
test_split/7278/live/531064.png,531064.png,7278,live,live,0.9424,0.05762,True
test_split/7278/live/537865.png,537865.png,7278,live,live,0.995,0.004883,True
test_split/7278/live/538113.png,538113.png,7278,live,live,0.99,0.009766,True
test_split/7278/live/540080.png,540080.png,7278,live,live,0.9946,0.00537,True
test_split/7278/live/542333.png,542333.png,7278,live,live,0.871,0.1289,True
test_split/7278/live/544785.png,544785.png,7278,live,live,0.995,0.004883,True
test_split/7278/live/545072.png,545072.png,7278,live,live,0.9673,0.0327,True
test_split/7278/live/548905.png,548905.png,7278,live,live,0.994,0.00586,True
test_split/7278/live/550085.png,550085.png,7278,live,live,0.9937,0.006348,True
test_split/7278/live/552276.png,552276.png,7278,live,live,0.9946,0.00537,True
test_split/7278/live/557694.png,557694.png,7278,live,live,0.995,0.004883,True
test_split/7278/spoof/494510.png,494510.png,7278,spoof,live,0.9653,0.03467,False
test_split/7278/spoof/495139.png,495139.png,7278,spoof,live,0.9395,0.06055,False
test_split/7278/spoof/496062.png,496062.png,7278,spoof,live,0.9707,0.0293,False
test_split/7278/spoof/496249.png,496249.png,7278,spoof,live,0.7754,0.2246,False
test_split/7278/spoof/497705.png,497705.png,7278,spoof,live,0.9365,0.0635,False
test_split/7278/spoof/503368.png,503368.png,7278,spoof,live,0.5234,0.4766,False
test_split/7278/spoof/505289.png,505289.png,7278,spoof,live,0.89,0.10986,False
test_split/7278/spoof/506271.png,506271.png,7278,spoof,live,0.5713,0.4287,False
test_split/7278/spoof/507841.png,507841.png,7278,spoof,live,0.9404,0.05957,False
test_split/7278/spoof/509617.png,509617.png,7278,spoof,live,0.938,0.062,False
test_split/7278/spoof/510098.png,510098.png,7278,spoof,live,0.966,0.03418,False
test_split/7278/spoof/510476.png,510476.png,7278,spoof,live,0.9575,0.04248,False
test_split/7278/spoof/510640.png,510640.png,7278,spoof,live,0.7275,0.2725,False
test_split/7278/spoof/515437.png,515437.png,7278,spoof,live,0.6274,0.3726,False
test_split/7278/spoof/515818.png,515818.png,7278,spoof,live,0.9517,0.04834,False
test_split/7278/spoof/517994.png,517994.png,7278,spoof,live,0.7393,0.2607,False
test_split/7278/spoof/518055.png,518055.png,7278,spoof,spoof,0.4233,0.5767,True
test_split/7278/spoof/519086.png,519086.png,7278,spoof,spoof,0.336,0.664,True
test_split/7278/spoof/519802.png,519802.png,7278,spoof,live,0.9663,0.0337,False
test_split/7278/spoof/525566.png,525566.png,7278,spoof,spoof,0.378,0.622,True
test_split/7278/spoof/527370.png,527370.png,7278,spoof,live,0.855,0.145,False
test_split/7278/spoof/529266.png,529266.png,7278,spoof,live,0.888,0.1118,False
test_split/7278/spoof/533372.png,533372.png,7278,spoof,live,0.7007,0.2993,False
test_split/7278/spoof/534199.png,534199.png,7278,spoof,spoof,0.3374,0.6626,True
test_split/7278/spoof/536650.png,536650.png,7278,spoof,live,0.9766,0.02344,False
test_split/7278/spoof/537192.png,537192.png,7278,spoof,live,0.8594,0.1406,False
test_split/7278/spoof/539530.png,539530.png,7278,spoof,live,0.633,0.3672,False
test_split/7278/spoof/540847.png,540847.png,7278,spoof,spoof,0.1262,0.874,True
test_split/7278/spoof/542676.png,542676.png,7278,spoof,live,0.9766,0.02344,False
test_split/7278/spoof/542728.png,542728.png,7278,spoof,live,0.955,0.04492,False
test_split/7278/spoof/543310.png,543310.png,7278,spoof,live,0.7734,0.2266,False
test_split/7278/spoof/545637.png,545637.png,7278,spoof,spoof,0.10144,0.8984,True
test_split/7278/spoof/546463.png,546463.png,7278,spoof,live,0.9688,0.03125,False
test_split/7278/spoof/551439.png,551439.png,7278,spoof,live,0.9277,0.07227,False
test_split/7278/spoof/552366.png,552366.png,7278,spoof,live,0.8726,0.1274,False
test_split/7278/spoof/555313.png,555313.png,7278,spoof,spoof,0.3682,0.632,True
test_split/7278/spoof/555980.png,555980.png,7278,spoof,live,0.957,0.04297,False
test_split/7278/spoof/556248.png,556248.png,7278,spoof,spoof,0.3994,0.6006,True
test_split/7278/spoof/559327.png,559327.png,7278,spoof,live,0.9443,0.05566,False
test_split/7278/spoof/559579.png,559579.png,7278,spoof,live,0.965,0.03516,False
test_split/7278/spoof/561380.png,561380.png,7278,spoof,spoof,0.4373,0.5625,True
test_split/7282/live/494758.png,494758.png,7282,live,live,0.9956,0.004395,True
test_split/7282/live/497102.png,497102.png,7282,live,live,0.9956,0.004395,True
test_split/7282/live/497699.png,497699.png,7282,live,live,0.995,0.004883,True
test_split/7282/live/498774.png,498774.png,7282,live,live,0.9946,0.00537,True
test_split/7282/live/505449.png,505449.png,7282,live,live,0.9956,0.004395,True
test_split/7282/live/507336.png,507336.png,7282,live,live,0.9946,0.00537,True
test_split/7282/live/510633.png,510633.png,7282,live,live,0.9946,0.00537,True
test_split/7282/live/510650.png,510650.png,7282,live,live,0.994,0.00586,True
test_split/7282/live/518492.png,518492.png,7282,live,live,0.994,0.00586,True
test_split/7282/live/519243.png,519243.png,7282,live,live,0.995,0.004883,True
test_split/7282/live/521905.png,521905.png,7282,live,live,0.974,0.02588,True
test_split/7282/live/524611.png,524611.png,7282,live,live,0.9937,0.006348,True
test_split/7282/live/525986.png,525986.png,7282,live,live,0.995,0.004883,True
test_split/7282/live/529751.png,529751.png,7282,live,live,0.995,0.004883,True
test_split/7282/live/531261.png,531261.png,7282,live,live,0.9946,0.00537,True
test_split/7282/live/533387.png,533387.png,7282,live,live,0.9946,0.00537,True
test_split/7282/live/533824.png,533824.png,7282,live,live,0.994,0.00586,True
test_split/7282/live/535410.png,535410.png,7282,live,live,0.9927,0.007324,True
test_split/7282/live/537439.png,537439.png,7282,live,live,0.995,0.004883,True
test_split/7282/live/539634.png,539634.png,7282,live,live,0.995,0.004883,True
test_split/7282/live/540613.png,540613.png,7282,live,live,0.9946,0.00537,True
test_split/7282/live/547486.png,547486.png,7282,live,live,0.9956,0.004395,True
test_split/7282/live/550946.png,550946.png,7282,live,live,0.9937,0.006348,True
test_split/7282/live/552409.png,552409.png,7282,live,live,0.9956,0.004395,True
test_split/7282/live/555186.png,555186.png,7282,live,live,0.995,0.004883,True
test_split/7282/live/555628.png,555628.png,7282,live,live,0.9946,0.00537,True
test_split/7282/live/556536.png,556536.png,7282,live,live,0.9956,0.004395,True
test_split/7282/live/558262.png,558262.png,7282,live,live,0.9946,0.00537,True
test_split/7282/live/559994.png,559994.png,7282,live,live,0.995,0.004883,True
test_split/7282/live/560841.png,560841.png,7282,live,live,0.9937,0.006348,True
test_split/7282/spoof/500180.png,500180.png,7282,spoof,live,0.922,0.0781,False
test_split/7282/spoof/504540.png,504540.png,7282,spoof,live,0.852,0.148,False
test_split/7282/spoof/507173.png,507173.png,7282,spoof,live,0.5435,0.4565,False
test_split/7282/spoof/508955.png,508955.png,7282,spoof,live,0.5566,0.4434,False
test_split/7282/spoof/513908.png,513908.png,7282,spoof,live,0.6235,0.3765,False
test_split/7282/spoof/521570.png,521570.png,7282,spoof,live,0.9644,0.03564,False
test_split/7282/spoof/525051.png,525051.png,7282,spoof,live,0.8164,0.1836,False
test_split/7282/spoof/526736.png,526736.png,7282,spoof,live,0.6875,0.3125,False
test_split/7282/spoof/548970.png,548970.png,7282,spoof,live,0.553,0.4468,False
test_split/7282/spoof/552557.png,552557.png,7282,spoof,live,0.818,0.1821,False
test_split/7301/live/501849.png,501849.png,7301,live,live,0.9956,0.004395,True
test_split/7301/live/508566.png,508566.png,7301,live,live,0.995,0.004883,True
test_split/7301/live/509672.png,509672.png,7301,live,live,0.995,0.004883,True
test_split/7301/live/512566.png,512566.png,7301,live,live,0.9946,0.00537,True
test_split/7301/live/514600.png,514600.png,7301,live,live,0.9956,0.004395,True
test_split/7301/live/519159.png,519159.png,7301,live,live,0.995,0.004883,True
test_split/7301/live/526263.png,526263.png,7301,live,live,0.9946,0.00537,True
test_split/7301/live/531006.png,531006.png,7301,live,live,0.995,0.004883,True
test_split/7301/live/531471.png,531471.png,7301,live,live,0.9927,0.007324,True
test_split/7301/live/535889.png,535889.png,7301,live,live,0.9956,0.004395,True
test_split/7301/live/540928.png,540928.png,7301,live,live,0.984,0.01611,True
test_split/7301/live/541618.png,541618.png,7301,live,live,0.995,0.004883,True
test_split/7301/live/547821.png,547821.png,7301,live,live,0.9937,0.006348,True
test_split/7301/live/549977.png,549977.png,7301,live,live,0.9946,0.00537,True
test_split/7301/live/552889.png,552889.png,7301,live,live,0.994,0.00586,True
test_split/7301/live/559581.png,559581.png,7301,live,live,0.9956,0.004395,True
test_split/7301/live/559827.png,559827.png,7301,live,live,0.9946,0.00537,True
test_split/7306/live/494491.png,494491.png,7306,live,live,0.9937,0.006348,True
test_split/7306/live/496074.png,496074.png,7306,live,live,0.995,0.004883,True
test_split/7306/live/498666.png,498666.png,7306,live,live,0.8657,0.1343,True
test_split/7306/live/503167.png,503167.png,7306,live,live,0.952,0.04785,True
test_split/7306/live/505071.png,505071.png,7306,live,live,0.9946,0.00537,True
test_split/7306/live/505112.png,505112.png,7306,live,live,0.9033,0.0967,True
test_split/7306/live/508208.png,508208.png,7306,live,spoof,0.4067,0.5933,False
test_split/7306/live/510262.png,510262.png,7306,live,live,0.9956,0.004395,True
test_split/7306/live/511408.png,511408.png,7306,live,live,0.994,0.00586,True
